Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mei-2209b-navy,,,,,,,,,Navy,,,"Runner 2' 3"" X  7' 6""",,,,,M2209B068230ST,0.0,shopify,33,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679440337,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_rnd_fbea26a0-0cb9-4cdd-b28b-89db18ed101f.jpg?v=1762561952,2,Meridian 2209B Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_runner_09f16c8e-f0b4-40c3-9d34-e0a23818054b.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,4X6,,,,,M2209B110170ST,0.0,shopify,35,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679440344,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_runner_09f16c8e-f0b4-40c3-9d34-e0a23818054b.jpg?v=1762561952,3,Meridian 2209B Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_7086ef51-218e-47b7-afff-fe56a51e0a28.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,5X8,,,,,M2209B160230ST,0.0,shopify,86,deny,manual,159.00,319.00,TRUE,TRUE,,,,,748679440351,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_corner_6ba54161-88aa-4f8e-8dee-14d6bd173485.jpg?v=1762561952,4,Meridian 2209B Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_7086ef51-218e-47b7-afff-fe56a51e0a28.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,6X9,,,,,M2209B200290ST,0.0,shopify,70,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679440368,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_7086ef51-218e-47b7-afff-fe56a51e0a28.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,8X11 (7′10″ X 10′10″),,,,,M2209B240330ST,0.0,shopify,83,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679440375,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_7086ef51-218e-47b7-afff-fe56a51e0a28.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,"Round 7'10""",,,,,M2209B240RDST,0.0,shopify,39,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679440399,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_rnd_fbea26a0-0cb9-4cdd-b28b-89db18ed101f.jpg?v=1762561952,lb,,,
mei-2209b-navy,,,,,,,,,Navy,,,8X11 (8′ 6″ X 13′),,,,,M2209B259396ST,0.0,shopify,28,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679440382,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2209b_7086ef51-218e-47b7-afff-fe56a51e0a28.jpg?v=1762561952,lb,,,
mei-2205b-navy,Meridian 2205B Navy/ Ivory Outdoor Geometric Rug,"<p>The Meridian Navy Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Navy</li>
<li>
<strong>Color Blend:</strong> Navy/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MER2205B110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Navy,,Size,"Scatter 1'10"" X  2'10""",,,,,M2205B056086ST,0.0,shopify,24,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679439959,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,1,Meridian 2205B Navy Outdoor Rug,FALSE,Oriental Weavers MERIDIAN Outdoor Outdoor Geometric Machine-Woven Polypropylene Rug,The Meridian Navy Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,active
mei-2205b-navy,,,,,,,,,Navy,,,"Runner 2' 3"" X  7' 6""",,,,,M2205B068230ST,0.0,shopify,59,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679439966,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_angle_9294c4cc-2e6b-4296-83f8-f001932a59c8.jpg?v=1762561949,2,Meridian 2205B Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_runner_a7f93a40-facf-40c3-b944-e555fa975c04.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,4X6,,,,,M2205B110170ST,0.0,shopify,11,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679439973,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_runner_a7f93a40-facf-40c3-b944-e555fa975c04.jpg?v=1762561949,3,Meridian 2205B Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,5X8,,,,,M2205B160230ST,0.0,shopify,113,deny,manual,159.00,319.00,TRUE,TRUE,,,,,748679439980,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,6X9,,,,,M2205B200290ST,0.0,shopify,135,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679439997,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,8X11 (7′10″ X 10′10″),,,,,M2205B240330ST,0.0,shopify,112,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679440009,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,"Round 7'10""",,,,,M2205B240RDST,0.0,shopify,21,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679440023,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_angle_9294c4cc-2e6b-4296-83f8-f001932a59c8.jpg?v=1762561949,lb,,,
mei-2205b-navy,,,,,,,,,Navy,,,8X11 (8′ 6″ X 13′),,,,,M2205B259396ST,0.0,shopify,31,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679440016,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2205b_9a106632-0f16-40ce-9fb4-969d4119219b.jpg?v=1762561949,lb,,,
mei-1634q-navy,Meridian 1634Q Navy/ Green Outdoor Geometric Rug,"<p>The Meridian Navy Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Navy</li>
<li>
<strong>Color Blend:</strong> Navy/ Green</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MER1634Q110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Navy,,Size,"Scatter 1'10"" X  2'10""",,,,,M1634Q056086ST,0.0,shopify,23,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679440245,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,1,Meridian 1634Q Navy Outdoor Rug,FALSE,Oriental Weavers MERIDIAN Outdoor Outdoor Geometric Machine-Woven Polypropylene Rug,The Meridian Navy Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,active
mei-1634q-navy,,,,,,,,,Navy,,,"Runner 2' 3"" X  7' 6""",,,,,M1634Q068230ST,0.0,shopify,22,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679440252,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_angle_79c4921e-d3f6-4b29-a059-9f9ab53d9a61.jpg?v=1762561947,2,Meridian 1634Q Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_runner_9aa376c5-caba-4c64-b9c2-5f5d5b2e609a.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,4X6,,,,,M1634Q110170ST,0.0,shopify,22,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679440269,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_rnd_649d6bcf-d076-40e7-a220-6f1b2cf1caaa.jpg?v=1762561947,3,Meridian 1634Q Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,5X8,,,,,M1634Q160230ST,0.0,shopify,50,deny,manual,159.00,319.00,TRUE,TRUE,,,,,748679440276,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_runner_9aa376c5-caba-4c64-b9c2-5f5d5b2e609a.jpg?v=1762561947,4,Meridian 1634Q Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,6X9,,,,,M1634Q200290ST,0.0,shopify,35,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679440283,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_corner_e5cae46a-ddd4-4db4-8d5a-b7d7606a5d75.jpg?v=1762561947,5,Meridian 1634Q Navy Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,8X11 (7′10″ X 10′10″),,,,,M1634Q240330ST,0.0,shopify,25,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679440290,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,"Round 7'10""",,,,,M1634Q240RDST,0.0,shopify,29,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679440313,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_rnd_649d6bcf-d076-40e7-a220-6f1b2cf1caaa.jpg?v=1762561947,lb,,,
mei-1634q-navy,,,,,,,,,Navy,,,8X11 (8′ 6″ X 13′),,,,,M1634Q259396ST,0.0,shopify,25,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679440306,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1634q_1d89c39b-494f-4138-9c02-9befb8552c56.jpg?v=1762561947,lb,,,
mei-1506l-blue,Meridian 1506L Blue/ Ivory Outdoor Floral Rug,"<p>The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Floral</li>
<li>
<strong>Model:</strong> MER1506L110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M1506L056086ST,0.0,shopify,112,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679439874,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,1,Meridian 1506L Blue Outdoor Rug,FALSE,Oriental Weavers MERIDIAN Outdoor Outdoor Floral Machine-Woven Polypropylene Rug,The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,active
mei-1506l-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M1506L068230ST,0.0,shopify,15,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679439881,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,2,Meridian 1506L Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,lb,,,
mei-1506l-blue,,,,,,,,,Blue,,,4X6,,,,,M1506L110170ST,0.0,shopify,43,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679439898,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_corner_a3ebfc8e-a3ad-4943-ae73-1024ced8588e.jpg?v=1762561946,3,Meridian 1506L Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,
mei-1506l-blue,,,,,,,,,Blue,,,6X9,,,,,M1506L200290ST,0.0,shopify,59,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679439911,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,
mei-1506l-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M1506L240330ST,0.0,shopify,55,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679439928,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,
mei-1506l-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M1506L240RDST,0.0,shopify,21,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679439942,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,lb,,,
mei-1506l-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M1506L259396ST,0.0,shopify,29,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679439935,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,
mei-1295r-red,Meridian 1295R Red/ Ivory Outdoor Lattice Rug,"<p>The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Red</li>
<li>
<strong>Color Blend:</strong> Red/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Lattice</li>
<li>
<strong>Model:</strong> MER1295R110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Red,,Size,"Scatter 1'10"" X  2'10""",,,,,M1295R056086ST,0.0,shopify,18,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679439799,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,1,Meridian 1295R Red Outdoor Rug,FALSE,Oriental Weavers MERIDIAN Outdoor Outdoor Lattice Machine-Woven Polypropylene Rug,The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,active
mei-1295r-red,,,,,,,,,Red,,,"Runner 2' 3"" X  7' 6""",,,,,M1295R068230ST,0.0,shopify,73,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679439805,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,2,Meridian 1295R Red Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,lb,,,
mei-1295r-red,,,,,,,,,Red,,,4X6,,,,,M1295R110170ST,0.0,shopify,63,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679439812,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,
mei-1295r-red,,,,,,,,,Red,,,5X8,,,,,M1295R160230ST,0.0,shopify,145,deny,manual,159.00,319.00,TRUE,TRUE,,,,,748679439829,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,
mei-1295r-red,,,,,,,,,Red,,,6X9,,,,,M1295R200290ST,0.0,shopify,185,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679439836,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,
mei-1295r-red,,,,,,,,,Red,,,8X11 (7′10″ X 10′10″),,,,,M1295R240330ST,0.0,shopify,81,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679439843,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,
mei-1295r-red,,,,,,,,,Red,,,"Round 7'10""",,,,,M1295R240RDST,0.0,shopify,55,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679439867,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,lb,,,
mei-1295r-red,,,,,,,,,Red,,,8X11 (8′ 6″ X 13′),,,,,M1295R259396ST,0.0,shopify,72,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679439850,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,
mai-7765y-tan,Marina 7765Y Tan/ Ivory Lattice Outdoor Rug,"<p>The Marina Tan Lattice Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Tan</li>
<li>
<strong>Color Blend:</strong> Tan/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Lattice</li>
<li>
<strong>Secondary Pattern:</strong> Outdoor</li>
<li>
<strong>Model:</strong> MAR7765Y19X39</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>Marina is an elegant collection for indoor or outdoor use and features a 100% polypropylene looped yarn made in Egypt. It features a classic neutral palette using high contrast colors like black, ivory, deep navy, sand and cool gray. The collection includes casual but sophisticated patterns like updated geometrics and simplified traditionals that all feel fresh but timeless.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MAI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Tan,,Size,SCATTER (1′ 9″ X 3′ 9″),,,,,M7765Y053114ST,0.0,shopify,14,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679507047,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,1,Marina 7765Y Tan Lattice Rug,FALSE,Oriental Weavers MARINA Outdoor Lattice Outdoor Machine-Woven Polypropylene Rug,The Marina Tan Lattice Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,active
